id;uo;programa;acao;subacao;descricao_medida;descricao_produto;qtde_prevista orig;qtde_concedida;ind_meta_cumulativa;qtde_executada_até per;qtde exec orig;qtde exec red;qtde exec total (orig+red);eficácia final;valor_orcado;valor_emp orig;valor_liquid ;eficiência liq final;sequencia_sub_acao;Reforma
1282;2708;46;2539;7;Tonelada;Resíduo coletado;23568;17941;S;2274;5627;2274;7901;0,335;2245040;0;510731,46;1,474;2611;Nova
1283;2708;46;2539;7;Tonelada;Resíduo coletado;19014;10078;S;4445;8936;4445;13381;0,704;2133159;0;637311,1;2,356;2613;Nova
1284;2708;46;2539;7;Tonelada;Resíduo coletado;22741;14581;S;4204;8160;4204;12364;0,544;2721000;0;825585,26;1,792;2615;Nova
1285;2708;46;2539;7;Tonelada;Resíduo coletado;17214;6250;S;5305;10964;5305;16270;0,945;2643882;0;674223;3,706;2617;Nova
1286;2708;46;2539;7;Tonelada;Resíduo coletado;15553;4036;S;5351;11517;5351;16867;1,085;3191440;0;1020481,75;3,392;2620;Nova
1287;2708;46;2539;7;Tonelada;Resíduo coletado;15553;5774;S;4813;9779;4813;14592;0,938;3379960;0;966080,25;3,282;2621;Nova
1288;2708;228;2537;2;Unidade;Galpão equipado;1;1;N;0;1;0;1;1;150000;0;14534,28;10,32;2622;Nova
1289;2708;228;2537;6;Unidade;Serviço de Operação;8;8;S;0;0;0;0;0;0;0;0;0;2623;Nova
1290;2708;228;2537;6;Unidade;Serviço de Operação;2;2;S;0;0;0;0;0;0;0;0;0;2624;Nova
1291;2708;228;2537;6;Unidade;Serviço de Operação;3;3;S;0;0;0;0;0;0;0;0;0;2625;Nova
1292;2708;228;2537;6;Unidade;Serviço de Operação;3;3;S;0;0;0;0;0;0;0;0;0;2627;Nova
1293;2708;228;2537;6;Unidade;Serviço de Operação;3;3;S;0;0;0;0;0;0;0;0;0;2628;Nova
1294;2708;228;2537;6;Unidade;Serviço de Operação;6;6;S;0;0;0;0;0;0;0;0;0;2636;Nova
1295;2708;228;2537;6;Unidade;Serviço de Operação;4;4;S;0;0;0;0;0;0;0;0;0;2638;Nova
1296;2708;228;2537;6;Unidade;Serviço de Operação;6;6;S;0;0;0;0;0;0;0;0;0;2639;Nova
1297;2708;228;2537;6;Unidade;Serviço de Operação;5;5;S;0;0;0;0;0;0;0;0;0;2640;Nova
1298;2708;228;2537;8;Unidade;Obra realizada;6;6;N;0;0;0;0;0;660000;0;0;0;2642;Nova
1299;2708;228;2537;9;Unidade;Obra executada;1;1;N;0;0;0;0;0;450000;0;0;0;2643;Nova
1300;2708;228;2537;13;Unidade;Unidade Implantada;1;1;N;0;0;0;0;0;370200;0;0;0;2644;Nova
1301;2708;228;2537;16;Unidade;Bairro atendido;60;60;N;36;36;36;36;0,6;1051000;0;25961,42;24,29;2645;Nova
1302;2708;228;2537;20;Unidade;Sistema implantado;1;1;N;0;0;0;0;0;2100000;0;0;0;2648;Nova
1303;2708;228;2537;21;Unidade;Plano implantado;1;1;N;0;0;0;0;0;0;0;0;0;2673;Nova
1304;2708;228;2538;1;Tonelada;Massa coletada;77520;28069;S;25168;49451;25168;74618;0,963;11407936;0;4875078,04;2,252;2678;Nova
1305;2708;228;2538;1;Tonelada;Massa coletada;155040;64818;S;46567;90222;46567;136789;0,882;22815872;0;9762804,89;2,062;2681;Nova
1306;2708;228;2538;1;Tonelada;Massa coletada;74415;25722;S;24401;48693;24401;73094;0,982;8678123;0;6139596,25;1,388;2683;Nova
1307;2708;228;2538;1;Tonelada;Massa coletada;88368;33090;S;28502;55278;28502;83780;0,948;10305271;0;4575892,55;2,135;2684;Nova
1308;2708;228;2538;1;Tonelada;Massa coletada;69764;13679;S;28712;56085;28712;84797;1,215;8135740;0;5360516,41;1,845;2686;Nova
1309;2708;228;2538;1;Tonelada;Massa coletada;57827;18250;S;20079;39577;20079;59656;1,032;7440487;0;3887126,27;1,975;2691;Nova
1310;2708;228;2538;1;Tonelada;Massa coletada;104483;40217;S;33148;64266;33148;97414;0,932;15375914;0;5887080,87;2,435;2693;Nova
1311;2708;228;2538;1;Tonelada;Massa coletada;86740;33516;S;28258;53224;28258;81482;0,939;11160730;0;5153424;2,034;2694;Nova
1312;2708;228;2538;1;Tonelada;Massa coletada;77844;29102;S;24832;48742;24832;73574;0,945;10016040;0;4832260,85;1,959;2695;Nova
1313;2708;228;2538;2;Unidade;Locais de Entrega Voluntária instalados;200;200;N;82;82;82;82;0,41;10000;0;0;0;2698;Nova
1314;2708;228;2539;2;Unidade;Serviço realizado;3000;3000;S;0;0;0;0;0;2256269;0;0;0;2699;Nova
1315;2708;228;2539;9;Kilômetro;Via atendida;1274;1274;S;0;0;0;0;0;0;0;0;0;2700;Nova
1316;2708;228;2539;9;Kilômetro;Via atendida;18096;6032;S;6032;12064;6032;18096;1;0;0;0;0;2701;Nova
1317;2708;228;2539;9;Kilômetro;Via atendida;10998;3926;S;3536;7072;3536;10608;0,965;0;0;0;0;2707;Nova
1318;2708;228;2539;9;Kilômetro;Via atendida;468;468;S;0;0;0;0;0;0;0;0;0;2711;Nova
1319;2708;228;2539;9;Kilômetro;Via atendida;7072;3328;S;1872;3744;1872;5616;0,794;0;0;0;0;2713;Nova
1320;2708;228;2539;9;Kilômetro;Via atendida;2496;832;S;832;1664;832;2496;1;0;0;0;0;2717;Nova
1321;2708;228;2539;9;Kilômetro;Via atendida;14664;4888;S;4888;9776;4888;14664;1;0;0;0;0;2719;Nova
1322;2708;228;2539;9;Kilômetro;Via atendida;2184;728;S;728;1456;728;2184;1;0;0;0;0;2722;Nova
1323;2708;228;2539;9;Kilômetro;Via atendida;2860;2860;S;0;0;0;0;0;0;0;0;0;2724;Nova
1324;2708;228;2539;10;Kilômetro;Córregos limpos;99;99;S;0;0;0;0;0;10803;0;0;0;2727;Nova
1325;2710;60;2837;1;Pessoa;População atendida;2500000;2500000;N;2500000;2500000;2500000;2500000;1;63166260;0;30996010,55;2,038;2797;Nova
1326;2710;60;2837;3;Percentual de execução;Sistema de sinalização de pedestre acessível implantado;100;0;S;100;0;100;100;1;6248340;0;0;0;2497;Nova
1327;2710;211;1271;1;Unidade;Projeto desenvolvido;1;1;S;0;0;0;0;0;3000;0;0;0;2799;Nova
1328;2710;211;1272;1;Unidade;Atividade realizada;1;1;S;0;0;0;0;0;3000;0;0;0;2800;Nova
1329;2710;211;1392;1;Unidade;Km projetado;29;29;S;8;0;8;8;0,276;3000;0;0;0;2801;Nova
1330;2710;245;1393;1;Kilômetro;Ciclovia implantada;60;60;S;3;0;3;3;0,042;3000;0;0;0;2802;Nova
1331;2710;245;1393;3;Unidade;Eixo implantado;1;1;S;1;0;1;1;1;8147306;0;807381,89;10,091;2803;Nova
1332;2710;245;1393;4;Unidade;Campanha realizada;1;0;S;1;0;1;1;1;0;0;0;0;1642;Nova
1333;2710;245;1393;6;Unidade;Bicicletário / paraciclo implantado;25;0;S;248;0;248;248;9,92;0;0;0;0;1644;Nova
1334;2710;245;1393;8;Unidade;Campanha realizada;1;0;S;1;0;1;1;1;0;0;0;0;1870;Nova
1335;2800;5;2758;2;Unidade;Ação realizada;30;3;S;18;27;18;45;1,5;6000;0;0;0;2818;Nova
1336;2800;5;2758;3;Pessoa;Voluntário inserido;30;22;S;6;8;6;14;0,467;10000;0;0;0;2819;Nova
1337;2800;5;2758;6;Pessoa;Professor / Aluno capacitado;130;103;S;105;27;105;132;1,015;17120;0;0;0;2820;Nova
1338;2800;5;2887;2;Unidade;Número de convênios;3;2;S;2;1;2;3;1;10000;0;0;0;2821;Nova
1339;2800;5;2887;3;Unidade;Participação em Associações Internacionais;6;2;S;0;4;0;4;0,667;161060;0;24769,35;4,335;2822;Nova
1340;2800;141;2904;1;Unidade;Atendimento realizado;75000;0;S;23268;23268;0;23268;0,31;161454;7772,33;7772,33;6,445;2451;Nova
1341;2800;217;2758;4;Unidade;Empresa internacional atraída;2;2;S;0;0;0;0;0;0;0;0;0;2823;Nova
1342;2800;217;2758;7;Milhões de reais;Volume de investimentos e negócios gerados;1;50;S;0;0;0;0;0;0;0;0;0;2824;Nova
1343;2800;217;2853;5;Unidade;Empresa instalada;15;2;S;0;0;164;164;10,933;105000;0;57000;20,14;2807;Nova
1344;2800;217;2853;7;Unidade;Atividade realizada;3000;1;S;1;1;2706;2707;0,902;0;0;0;0;2808;Nova
1345;2800;217;2853;8;Unidade;Empresa atendida;50;0;S;61;61;575;636;12,72;0;0;0;0;2809;Nova
1346;2800;217;2853;9;Unidade;Empreendedor capacitado;540;294;S;639;639;2071;2710;5,019;298000;0;368205,37;4,062;2810;Nova
1347;2800;217;2853;11;Unidade;Novos postos de trabalho gerados;326000;0;S;150;150;229564;229714;0,705;49000;0;18579,73;1,858;2811;Nova
1348;2800;217;2853;13;Unidade;Empresa atendida;2;0;S;380;380;0;380;190;0;0;0;0;2812;Nova
1349;2800;217;2853;16;Metro quadrado;Propriedade regularizada;50;96436;S;106501;106501;0;106501;2130,015;20209;0;0;0;2813;Nova
1350;2800;237;2404;1;Unidade;Vaga disponibilizada;10000;1462;S;3127;3127;8538;11665;1,167;572400;0;0;0;2814;Nova
1351;2800;237;2404;11;Unidade;Grupo produtivo apoiado;160;160;N;9;9;129;129;0,806;581857;0;145397,07;3,226;2815;Nova
1352;2800;237;2404;12;Unidade;Atendimento realizado;200000;20820;S;65517;65517;179180;244697;1,223;2766678;0;592169,94;5,716;2816;Nova
1353;2800;237;2404;23;Unidade;Vaga disponibilizada;480;416;S;183;183;64;247;0,515;339873;0;191895,86;0,911;2817;Nova
1354;2801;217;2853;5;Unidade;Empresa instalada;2;0;S;0;0;0;0;0;0;0;0;0;543;Antiga/Extinta
1355;2801;217;2853;7;Unidade;Atividade realizada;1;0;S;0;0;0;0;0;0;0;0;0;544;Antiga/Extinta
1356;2801;217;2853;8;Unidade;Empresa atendida;15;0;S;164;0;0;0;0;105000;57000;57000;0;539;Antiga/Extinta
1357;2801;217;2853;9;Unidade;Empreendedor capacitado;3000;0;S;2706;0;0;0;0;0;0;0;0;1652;Antiga/Extinta
1358;2801;217;2853;11;Unidade;Novos postos de trabalho gerados;50;0;S;575;0;0;0;0;0;0;0;0;1967;Antiga/Extinta
1359;2801;217;2853;13;Unidade;Empresa atendida;540;0;S;2071;0;0;0;0;298000;368205,37;368205,37;0;2006;Antiga/Extinta
1360;2801;217;2853;16;Metro quadrado;Propriedade regularizada;326000;0;S;229564;0;0;0;0;49000;18579,73;18579,73;0;2444;Antiga/Extinta
1361;2802;237;2404;1;Unidade;Vaga disponibilizada;10000;0;S;8538;0;0;0;0;572400;0;0;0;563;Antiga/Extinta
1362;2802;237;2404;11;Unidade;Grupo produtivo apoiado;160;0;N;129;0;0;0;0;581857;145397,07;145397,07;0;569;Antiga/Extinta
1363;2802;237;2404;12;Unidade;Atendimento realizado;200000;0;S;179180;0;0;0;0;2766678;592169,94;592169,94;0;570;Antiga/Extinta
1364;2802;237;2404;23;Unidade;Vaga disponibilizada;480;0;S;64;0;0;0;0;339873;191895,86;191895,86;0;2445;Antiga/Extinta
1365;2803;57;2334;3;Unidade;Evento realizado;1;0;S;0;0;0;0;0;5000;0;0;0;2249;Antiga/Extinta
1366;2803;57;2566;2;Unidade;Instrumento regulamentado;2;0;S;0;0;0;0;0;4511300;2407202,84;2407202,84;0;2186;Antiga/Extinta
1367;2803;57;2566;6;Unidade;Ação realizada;2;0;N;0;0;0;0;0;0;0;0;0;535;Antiga/Extinta
1368;2803;57;2566;13;Unidade;Projeto elaborado / gerenciado;4;0;S;0;0;0;0;0;0;0;0;0;1960;Antiga/Extinta
1369;2803;57;2566;14;Percentual de execução;Parecer emitido;75;0;N;75;0;0;0;0;0;0;0;0;1962;Antiga/Extinta
1370;2803;57;2566;15;Percentual de execução;Base de dados atualizada;100;0;N;100;0;0;0;0;69000;0;0;0;2478;Antiga/Extinta
1371;2803;57;2566;16;Percentual de execução;Relatório técnico emitido;75;0;N;75;0;0;0;0;0;0;0;0;1959;Antiga/Extinta
1372;2803;57;2566;17;Unidade;Projeto elaborado / gerenciado;10;0;S;0;0;0;0;0;0;0;0;0;1961;Antiga/Extinta
1373;2803;230;2566;19;Unidade;Projeto de Lei encaminhado à Câmara Municipal;5;0;S;1;0;0;0;0;0;0;0;0;2446;Antiga/Extinta
1374;2804;5;2758;2;Unidade;Ação realizada;30;0;S;27;0;0;0;0;6000;0;0;0;524;Antiga/Extinta
1375;2804;5;2758;3;Pessoa;Voluntário inserido;30;0;S;8;0;0;0;0;10000;0;0;0;521;Antiga/Extinta
1376;2804;5;2758;6;Pessoa;Professor / Aluno capacitado;130;0;S;27;0;0;0;0;17120;0;0;0;1956;Antiga/Extinta
1377;2804;5;2887;2;Unidade;Número de convênios;3;0;S;1;0;0;0;0;10000;0;0;0;527;Antiga/Extinta
1378;2804;5;2887;3;Unidade;Participação em Associações Internacionais;6;0;S;4;0;0;0;0;161060;24769,35;24769,35;0;528;Antiga/Extinta
1379;2804;217;2758;4;Unidade;Empresa internacional atraída;2;0;S;0;0;0;0;0;0;0;0;0;525;Antiga/Extinta
1380;2804;217;2758;7;Milhões de reais;Volume de investimentos e negócios gerados;50;0;S;0;0;0;0;0;20209;0;0;0;1966;Antiga/Extinta
1381;2805;86;2629;4;Unidade;Observatório implantado;1;0;S;1;1;0;1;1;10000;0;0;0;2190;Inalterada
1382;2805;86;2629;5;Unidade;Calendário disponibilizado;1;0;S;0;0;0;0;0;1000;0;0;0;401;Inalterada
1383;2805;86;2629;6;Unidade;Programa estruturado;1;0;S;0;0;0;0;0;1500;0;0;0;1995;Inalterada
1384;2805;86;2629;9;Unidade;Evento realizado;3;0;S;4;4;0;4;1,333;31000;1166190,5;405055,85;0,102;434;Inalterada
1385;2805;86;2629;11;Unidade;Participação efetivada;50;0;S;22;22;0;22;0,44;76000;74084,9;74084,9;0,451;408;Inalterada
1386;2805;86;2629;12;Unidade;Evento subvencionado;1;0;S;0;0;0;0;0;0;0;0;0;435;Inalterada
1387;2805;86;2629;13;Unidade;Projeto incentivado;2;0;S;0;0;0;0;0;530000;0;0;0;1996;Inalterada
1388;2805;86;2629;15;Unidade;Evento Apoiado;85;0;S;37;37;0;37;0,435;200000;866745,28;775825,28;0,112;406;Inalterada
1389;2805;86;2629;16;Unidade;Evento Apoiado;35;0;S;17;17;0;17;0,486;60000;84156,37;40954,82;0,712;407;Inalterada
1390;2805;86;2629;17;Unidade;Evento realizado;20;0;S;49;49;0;49;2,45;0;0;0;0;409;Inalterada
1391;2805;86;2629;18;Unidade;Programa viabilizado;1;0;S;0;0;0;0;0;120500;0;0;0;1997;Inalterada
1392;2805;86;2629;19;Unidade;Projeto elaborado;2;0;S;0;0;0;0;0;660000;438577,63;17027,5;0;1998;Inalterada
1393;2805;86;2629;21;Pessoa;Pessoa capacitada;30;0;S;1;1;0;1;0,033;20000;3980;3980;0,168;507;Inalterada
1394;2805;86;2630;1;Unidade;Material distribuído;200000;0;S;0;0;0;0;0;504500;0;0;0;403;Inalterada
1395;2805;86;2630;2;Unidade;Ação realizada;20;0;S;16;16;0;16;0,8;275745;52069,41;37777,41;5,839;410;Inalterada
1396;2805;218;2629;2;Unidade;Circuito e / ou roteiro criado;6;0;S;0;0;0;0;0;10000;0;0;0;404;Inalterada
1397;2805;218;2629;7;Unidade;Ação realizada;6;0;S;0;0;0;0;0;10500;0;0;0;399;Inalterada
1398;2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;1210500;1484687,59;1481086,74;0,817;436;Inalterada
1399;2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10000;0;0;0;1424;Inalterada
1400;2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10000;0;0;0;1425;Inalterada
1401;2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10000;0;0;0;1426;Inalterada
1402;2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10000;0;0;0;1427;Inalterada
1403;2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10000;0;0;0;1428;Inalterada
1404;2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10000;0;0;0;1429;Inalterada
1405;2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10000;0;0;0;1430;Inalterada
1406;2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10000;0;0;0;1431;Inalterada
1407;2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10000;0;0;0;1432;Inalterada
1408;2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;3500500;4174041,98;4072677,02;0,86;437;Inalterada
1409;2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50000;0;0;0;1433;Inalterada
1410;2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50000;0;0;0;1434;Inalterada
1411;2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50000;0;0;0;1435;Inalterada
1412;2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50000;0;0;0;1436;Inalterada
1413;2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50000;0;0;0;1437;Inalterada
1414;2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50000;0;0;0;1438;Inalterada
1415;2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50000;0;0;0;1439;Inalterada
1416;2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50000;0;0;0;1440;Inalterada
1417;2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50000;0;0;0;1441;Inalterada
1418;2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;0;1859;Inalterada
1419;2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;0;1860;Inalterada
1420;2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;0;1861;Inalterada
1421;2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;0;1862;Inalterada
1422;2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;0;1863;Inalterada
1423;2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;0;1864;Inalterada
1424;2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;0;1865;Inalterada
1425;2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;0;1866;Inalterada
1426;2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;0;1867;Inalterada
1427;2900;59;2854;2;Unidade;Atendimento realizado;684;0;S;261;0;0;0;0;0;0;0;0;159;Antiga/Extinta
1428;2900;217;2854;8;Unidade;Feira implantada;35;0;S;0;0;0;0;0;0;0;0;0;2005;Antiga/Extinta
1429;2901;59;2570;1;Unidade;Imóvel regularizado;500;0;S;2;0;0;0;0;5000;0;0;0;4;Antiga/Extinta
1430;2901;59;2571;1;Unidade;Vistoria realizada;3600;0;S;1810;0;0;0;0;0;0;0;0;9;Antiga/Extinta
1431;2901;59;2597;2;Percentual de execução;Cartilhas atualizadas;100;0;N;0;0;0;0;0;0;0;0;0;6;Antiga/Extinta
1432;2901;59;2597;3;Unidade;Atendimento realizado;800;0;S;169;0;0;0;0;5000;0;0;0;46;Antiga/Extinta
1433;2901;216;1359;1;Unidade;Diretrizes disponibilizadas;1;0;S;0;0;0;0;0;6000;0;0;0;1240;Antiga/Extinta
1434;2901;222;1326;1;Unidade;Sistema integrado;1;0;S;0;0;0;0;0;22496;0;0;0;7;Antiga/Extinta
1435;2901;222;1326;3;Percentual de execução;Sistema implantado;100;0;S;0;0;0;0;0;10000;0;0;0;394;Antiga/Extinta
1436;2901;222;1341;1;Percentual de execução;Sistema implantado;100;0;S;0;0;0;0;0;17000;0;0;0;65;Antiga/Extinta
1437;2901;222;1341;2;Percentual de execução;Sistema implantado;100;0;S;0;0;0;0;0;2100000;0;0;0;1650;Antiga/Extinta
1438;2901;222;1344;1;Percentual de execução;Projeto aprovado;90;0;N;90;0;0;0;0;0;0;0;0;47;Antiga/Extinta
1439;2901;230;1326;4;Unidade;Cruzamentos com sinalização;15922;0;S;0;0;0;0;0;0;0;0;0;207;Antiga/Extinta
1440;2902;59;2855;1;Unidade;Fiscal ativo;305;0;N;306;0;0;0;0;8873372;4849690,01;4849690,01;0;1225;Antiga/Extinta
1441;2902;59;2890;1;Unidade;Vistoria realizada;9420;0;S;6443;0;0;0;0;3045900;1549312,77;1549312,77;0;1205;Antiga/Extinta
1442;2902;59;2890;1;Unidade;Vistoria realizada;19188;0;S;11228;0;0;0;0;9360500;5363545,38;5363545,38;0;1206;Antiga/Extinta
1443;2902;59;2890;1;Unidade;Vistoria realizada;13860;0;S;4572;0;0;0;0;3382300;1755547,35;1755547,35;0;1207;Antiga/Extinta
1444;2902;59;2890;1;Unidade;Vistoria realizada;11388;0;S;5319;0;0;0;0;3151735;1702657,59;1702657,59;0;1208;Antiga/Extinta
1445;2902;59;2890;1;Unidade;Vistoria realizada;12924;0;S;5346;0;0;0;0;4981550;2652976,11;2652976,11;0;1210;Antiga/Extinta
1446;2902;59;2890;1;Unidade;Vistoria realizada;17040;0;S;6210;0;0;0;0;4012730;2423709,25;2423709,25;0;1212;Antiga/Extinta
1447;2902;59;2890;1;Unidade;Vistoria realizada;11676;0;S;7412;0;0;0;0;4695778;2368756,42;2368756,42;0;1213;Antiga/Extinta
1448;2902;59;2890;1;Unidade;Vistoria realizada;24064;0;S;7085;0;0;0;0;4127380;2285117,03;2285117,03;0;1214;Antiga/Extinta
1449;2902;59;2890;1;Unidade;Vistoria realizada;15240;0;S;4825;0;0;0;0;3054650;1583695,52;1583695,52;0;1215;Antiga/Extinta
1450;2902;232;2855;3;Unidade;Diligência realizada;12000;0;S;6845;0;0;0;0;19916;2400;2400;0;202;Antiga/Extinta
1451;2902;232;2855;4;Unidade;Fiscalização realizada;362;0;N;362;0;0;0;0;0;0;0;0;205;Antiga/Extinta
1452;2902;232;2855;5;Unidade;Informativo distribuído;15000;0;S;5450;0;0;0;0;0;0;0;0;204;Antiga/Extinta
1453;2902;232;2855;6;Unidade;Diligência realizada;108;0;S;30;0;0;0;0;0;0;0;0;1231;Antiga/Extinta
1454;2902;232;2855;6;Unidade;Diligência realizada;468;0;S;516;0;0;0;0;0;0;0;0;1232;Antiga/Extinta
1455;2902;232;2855;6;Unidade;Diligência realizada;409;0;S;179;0;0;0;0;0;0;0;0;1233;Antiga/Extinta
1456;2902;232;2855;6;Unidade;Diligência realizada;207;0;S;108;0;0;0;0;0;0;0;0;1234;Antiga/Extinta
1457;2902;232;2855;6;Unidade;Diligência realizada;297;0;S;214;0;0;0;0;0;0;0;0;1235;Antiga/Extinta
1458;2902;232;2855;6;Unidade;Diligência realizada;135;0;S;38;0;0;0;0;0;0;0;0;1236;Antiga/Extinta
1459;2902;232;2855;6;Unidade;Diligência realizada;228;0;S;121;0;0;0;0;0;0;0;0;1237;Antiga/Extinta
1460;2902;232;2855;6;Unidade;Diligência realizada;247;0;S;216;0;0;0;0;0;0;0;0;1238;Antiga/Extinta
1461;2902;232;2855;6;Unidade;Diligência realizada;89;0;S;58;0;0;0;0;0;0;0;0;1239;Antiga/Extinta
1462;2903;46;2537;1;Tonelada;Massa tratada / destinada;405600;0;S;120989;0;0;0;0;12715398;4108428,37;2306469,3;0;108;Antiga/Extinta
1463;2903;46;2537;11;Tonelada;Massa tratada / destinada;733538;0;S;509431;0;0;0;0;33882120;20605157,14;20605157,14;0;118;Antiga/Extinta
1464;2903;46;2539;3;Metro quadrado;Área;24000000;0;S;15439628;0;0;0;0;1628880;670587;670587;0;2194;Antiga/Extinta
1465;2903;46;2539;4;Kilômetro;Sarjeta varrida;63672;0;S;21647;0;0;0;0;8593492;4067458,99;4067458,99;0;80;Antiga/Extinta
1466;2903;46;2539;4;Kilômetro;Sarjeta varrida;231384;0;S;88719;0;0;0;0;26919984;13387330,85;13387330,85;0;81;Antiga/Extinta
1467;2903;46;2539;4;Kilômetro;Sarjeta varrida;47352;0;S;19398;0;0;0;0;9019408;3691051,34;3691051,34;0;82;Antiga/Extinta
1468;2903;46;2539;4;Kilômetro;Sarjeta varrida;65520;0;S;22291;0;0;0;0;11174270;4624308,87;4624308,87;0;83;Antiga/Extinta
1469;2903;46;2539;4;Kilômetro;Sarjeta varrida;86196;0;S;29703;0;0;0;0;10758455;5432160,91;5432160,91;0;84;Antiga/Extinta
1470;2903;46;2539;4;Kilômetro;Sarjeta varrida;46116;0;S;17555;0;0;0;0;7365240;2727405,26;2727405,26;0;85;Antiga/Extinta
1471;2903;46;2539;4;Kilômetro;Sarjeta varrida;58848;0;S;19748;0;0;0;0;12053219;5621685,96;5621685,96;0;86;Antiga/Extinta
1472;2903;46;2539;4;Kilômetro;Sarjeta varrida;77892;0;S;32699;0;0;0;0;11284485;4347969,91;4347969,91;0;87;Antiga/Extinta
1473;2903;46;2539;4;Kilômetro;Sarjeta varrida;57276;0;S;21856;0;0;0;0;8890064;3461162,13;3461162,13;0;88;Antiga/Extinta
1474;2903;46;2539;7;Tonelada;Resíduo coletado;27702;0;S;15306;0;0;0;0;2596563;770992,88;770992,88;0;210;Antiga/Extinta
1475;2903;46;2539;7;Tonelada;Resíduo coletado;16901;0;S;2691;0;0;0;0;1941763;462471,29;462471,29;0;211;Antiga/Extinta
1476;2903;46;2539;7;Tonelada;Resíduo coletado;16901;0;S;7293;0;0;0;0;2323261;620186,57;620186,57;0;212;Antiga/Extinta
1477;2903;46;2539;7;Tonelada;Resíduo coletado;23568;0;S;5627;0;0;0;0;2245040;510731,46;510731,46;0;213;Antiga/Extinta
1478;2903;46;2539;7;Tonelada;Resíduo coletado;19014;0;S;8936;0;0;0;0;2133159;637311,1;637311,1;0;214;Antiga/Extinta
1479;2903;46;2539;7;Tonelada;Resíduo coletado;22741;0;S;8160;0;0;0;0;2721000;825585,26;825585,26;0;215;Antiga/Extinta
1480;2903;46;2539;7;Tonelada;Resíduo coletado;17214;0;S;10964;0;0;0;0;2643882;674223;674223;0;216;Antiga/Extinta
1481;2903;46;2539;7;Tonelada;Resíduo coletado;15553;0;S;11517;0;0;0;0;3191440;1020481,75;1020481,75;0;217;Antiga/Extinta
1482;2903;46;2539;7;Tonelada;Resíduo coletado;15553;0;S;9779;0;0;0;0;3379960;966080,25;966080,25;0;218;Antiga/Extinta
1483;2903;228;2537;2;Unidade;Galpão equipado;1;0;N;1;0;0;0;0;150000;14534,28;14534,28;0;109;Antiga/Extinta
1484;2903;228;2537;6;Unidade;Serviço de Operação;8;0;S;0;0;0;0;0;0;0;0;0;2078;Antiga/Extinta
1485;2903;228;2537;6;Unidade;Serviço de Operação;2;0;S;0;0;0;0;0;0;0;0;0;2079;Antiga/Extinta
1486;2903;228;2537;6;Unidade;Serviço de Operação;3;0;S;0;0;0;0;0;0;0;0;0;2080;Antiga/Extinta
1487;2903;228;2537;6;Unidade;Serviço de Operação;3;0;S;0;0;0;0;0;0;0;0;0;2081;Antiga/Extinta
1488;2903;228;2537;6;Unidade;Serviço de Operação;3;0;S;0;0;0;0;0;0;0;0;0;2082;Antiga/Extinta
1489;2903;228;2537;6;Unidade;Serviço de Operação;6;0;S;0;0;0;0;0;0;0;0;0;2083;Antiga/Extinta
1490;2903;228;2537;6;Unidade;Serviço de Operação;4;0;S;0;0;0;0;0;0;0;0;0;2084;Antiga/Extinta
